,title_id,director
0,70142888,Florian Henckel von Donnersmarck
0,81005561,Aaron Hancox
1,81005561,Michael McNamara
0,81048548,Noor Imran Mithu
0,81045052,Paakhi Tyrewala
0,80079428,Barbara Kopple
0,80096786,Babak Anvari
0,80200744,Sandy Chronopoulos
0,80097725,Emily Hagins
0,80128657,Eric Juhola
0,70295415,Greg Richardson
0,80125627,Dharmendra Suresh Desai
0,81037970,Iman Brotoseno
0,81037984,Anggy Umbara
0,81037986,Garin Nugroho
0,81037985,Sridhar Jetty
0,80153895,Clive Tonge
0,70026431,Nonzee Nimibutr
0,80020885,Hanung Bramantyo
0,80002667,Mike Flanagan
0,80174974,Masaaki Yuasa
0,80213400,Mahin Ibrahim
1,80213400,Austin Kolodney
2,80213400,Will Lowell
3,80213400,David Beier
4,80213400,Dave Dorsey
5,80213400,Xu Zhang
6,80213400,Alana Waksman
7,80213400,Jon YonKondy
8,80213400,Drue Metz
9,80213400,Brandon Somerhalder
0,80148595,José Eduardo Belmonte
0,70301484,Hans Petter Moland
0,80038358,Uwe Boll
0,80998427,Ísold Uggadóttir
0,81000860,Lorena Munoz
0,81030789,Genevieve Nnaji
0,80134893,Mitch Schauer
0,81047683,Terry Loane
0,81049950,Mamat Khalid
0,81047677,Maria Demeshkina Peek
0,80188596,Pang Ho-cheung
0,81016360,Mario Mattei
0,70307659,Lasse Hallström
0,80224476,Selima Taibi
0,80133549,Jay Karas
0,80081958,Alejandra Márquez Abella
0,81035398,Amarjit Virdi
0,70113347,Kamal Sahani
0,80097389,Dan Kwan
1,80097389,Daniel Scheinert
0,80221639,Brad Bird
0,70099120,Fred Durst
0,81024718,Pankaj Batra
0,21028726,Marty Callner
0,80019930,William Lau
1,80019930,Sylvain Blais
0,81006825,Yibrán Asuad
0,81213891,Anees Bazmee
0,498716,John Hughes
0,80220085,Luke Sparke
0,80244855,Wim Wenders
0,80134966,Lance Bangs
0,80220813,Peyton Reed
0,81048561,Nishil Sheth
0,80237903,Manny Rodriguez
0,81026705,Byun Hyuk
0,80122209,Zoe Berriatúa
0,80109193,Javier Ambrossi
1,80109193,Javier Calvo
0,80208468,Federico Lemos
0,80214582,Jeremy Kenyon Lockyer Corbell
0,80168198,Peter Nicks
0,80117940,Sébastien Betbeder
0,80998786,Adam Bhala Lough
0,81047898,Faozan Rizal
0,81057249,Mansore
0,81047900,Hanung Bramantyo
0,81047899,Kuntz Agus
0,81047901,Hanung Bramantyo
1,81047901,Meisa Felaroze
0,70261978,Alastair Fothergill
0,80099016,Adam Randall
0,60024962,Nick Broomfield
0,81031181,Jerrold Tarog
0,80107084,David Wain
0,80196589,Michael McKay
0,80125818,Alexandre Heboyan
1,80125818,Benoît Philippon
0,80192138,Raúl Campos
1,80192138,Jan Suter
0,80239629,Laura Alvea
1,80239629,José Ortuño
0,80180171,Kim Seong-hun
0,81023638,Gastón Duprat
0,80190283,Isaac Florentine
0,80148920,Marco Dutra
0,80233925,Genndy Tartakovsky
0,81021098,Andy Caballero
1,81021098,Diego Corsini
0,80194737,July Hygreck
0,80192062,Raúl Campos
1,80192062,Jan Suter
0,80193614,Paul Shoulberg
0,80117453,Marcus Raboy
0,70296733,Greg Whiteley
0,81026192,Seren Yüce
0,70109891,Jorge Blanco
0,80003479,Law Wing-cheong
0,80163053,Dash Shaw
0,80208684,Scott Moran
0,80124680,Mario Rouleau
0,80175405,Santiago Diaz
1,80175405,Pablo Martin Farina
0,80214777,Scott Zabielski
0,80079427,Raúl Campos
1,80079427,Jan Suter
0,81026986,Ahmed Khaled Moussa
0,80149575,Néstor Sánchez Sotelo
0,80144448,Aniruddha Roy Chowdhury
0,80100936,Chester Tam
0,80192420,Mohit Suri
0,771476,Terry Gilliam
1,771476,Terry Jones
0,80213401,Jon Schnitzer
0,80198056,Craig Elrod
0,80208083,Benjamin Cohen
1,80208083,Nicolas Cotto
0,80045818,Mike Rossiter
0,80195429,Michael McKay
0,80158485,Charles Stone III
0,80198661,Matt Angel
1,80198661,Suzanne Coote
0,80119375,Chris McCoy
0,70271454,Sofia Coppola
0,81035279,Chris Smith
0,80134721,Jonathan Helpert
0,81038976,André D'Elia
0,80988257,Matías Gueilburt
0,81023713,Ivan Ayr
0,80174219,Chris Baugh
0,80133139,Jenny Carchman
0,81127902,Tyler Perry
0,80191988,Raúl Campos
1,80191988,Jan Suter
0,80180373,Kobun Shizuno
1,80180373,Hiroyuki Seshita
0,80117452,Neal Brennan
0,80152003,G.J. Echternkamp
0,70268449,Jehane Noujaim
0,81147285,Caryn Waechter
0,70120142,Nicholas Stoller
0,70142824,Tim Hill
0,81235729,Numa Perrier
0,80057599,Brian Helgeland
0,81093113,Yoshiyuki Momose
0,80049358,Danny Boyle
0,70141971,Colin Strause
1,70141971,Greg Strause
0,70114021,Ethan Coen
1,70114021,Joel Coen
0,70275751,Jean-Marc Vallée
0,70098902,Marc Abraham
0,80118718,Steve Barker
0,60022265,Shawn Levy
0,81026003,Rima Das
0,80997602,Paco Plaza
0,80169611,Andrew Goth
0,81144867,Jeffrey G. Hunt
0,81127333,William Kaufman
0,60000878,Marek Kanievska
0,81000864,Skye Borgman
0,81047445,Hashim Nadeem Khan
0,81045085,Mohsin Ali
0,81050190,Svetlana Cvetko
0,81045065,Sarjun
0,80028965,Alejandro Lozano
0,81050191,Michael Civille
0,80202078,Feroz
0,81047446,Syed Atif Ali
0,81000511,Lee Seung-won
0,80218104,Rik Reinholdtsen
0,80997719,Stephanie Soechtig
1,80997719,Jeremy Seifert
0,81044856,Rocky Soraya
0,81044857,Rocky Soraya
0,80154682,John Asher
0,80158543,Latif Faiziyev
1,80158543,Umesh Mehra
0,80216543,M.J. Isakson
0,80223136,Matt Toronto
0,80189955,Michael Roberts
0,80195807,Noah Moskin
0,80116307,John H. Lee
0,80228321,Ajay Bhuyan
1,80228321,Kunal Kohli
0,80156940,Rajiv Mehra
0,80222177,Rhiannon Bannenberg
0,80224233,Bin Bunluerit
0,80168300,Jennifer Brea
0,80228282,Pradeep Verma
0,70114977,Hannes Stöhr
0,80105342,Ron Davis
0,80119140,Marty Stalker
0,70285683,Daniel Noah
0,80141338,Andreas Prochaska
0,80015154,Maximilian Erlenwein
0,80106440,John Carchietta
0,80128690,Isaac Ezban
0,80141337,Burhan Qurbani
0,70118799,Wilson Yip
0,70137753,Wilson Yip
0,81060049,David Benioff
1,81060049,D.B. Weiss
0,70244163,Paul Thomas Anderson
0,81221851,Patryk Vega
0,81009823,Charles Officer
0,70298946,Peter Sattler
0,80144144,Marcelo González
0,80106504,Zach Clark
0,80141335,N.D. Wilson
0,80115030,Sean Penn
0,70291114,Daniel Stamm
0,81044299,Gauravv K Chawla
0,70113534,David O. Russell
0,80113667,Kleber Mendonça Filho
0,80137087,Hubert Woroniecki
0,80096955,Alistair Legrand
0,81173792,Steve Boettcher
0,81113919,Mikhil Musale
0,70065107,Julian Jarrold
0,80990532,Quinn Lasher
0,80108149,David Mrnka
0,70120182,John Mikulak
1,70120182,Joshua Brown
0,80173395,Maya Forbes
0,80226236,Choi Jin-seong
0,80187307,Jay Karas
0,80098203,Ira Sachs
0,80081960,Mir-Jean Bou Chaaya
0,81221873,Peter Hewitt
0,81036539,Dan Villegas
0,80191048,Bent-Jorgen Perlmutt
0,80245041,Hugo Stuven
0,80202273,Greg Pritikin
0,80170870,Amman Abbasi
0,81183491,Soumendra Padhi
0,70253597,Tom Green
0,70199239,Mike Gunther
0,80099306,Fred Olen Ray
0,484369,Sam Raimi
0,80109128,Johannes Roberts
0,80187188,Heitor Dhalia
0,80117811,Jeannie Gaffigan
0,70084788,Robert Luketic
0,60036237,Mark Rosman
0,80014637,Richard Rich
0,60000407,Sam Mendes
0,70202138,Sarah Smith
0,81035731,Edwin
0,1181488,James L. Brooks
0,70308046,Jeff Tremaine
0,80108158,Vadim Jean
0,60024942,Steven Spielberg
0,60000891,Nicholas Hytner
0,70021648,Tim Burton
0,1151188,Kevin Smith
0,374651,Ken Hughes
0,70124183,Atom Egoyan
0,60026106,Fernando Meirelles
1,60026106,Katia Lund
0,70041162,Frank Coraci
0,70082268,Matt Reeves
0,70019004,Thomas Carter
0,70128701,Jay Roach
0,1151721,Mike Newell
0,60029363,Rob Cohen
0,80032636,Colin Teague
0,60002003,Doug Lefler
0,1179574,Paul W.S. Anderson
0,81103093,Chris Stokes
0,60000393,James Wong
0,60026114,David R. Ellis
0,70042687,James Wong
0,523650,Simon Wincer
0,70104894,Marcus Nispel
0,70081015,Mark A.Z. Dippé
1,70081015,Kyung Ho Lee
0,70100448,Mark A.Z. Dippé
1,70100448,Eondeok Han
0,70118155,Mark A.Z. Dippé
0,70044594,Mark Steven Johnson
0,81088083,Anurag Kashyap
1,81088083,Dibakar Banerjee
2,81088083,Karan Johar
3,81088083,Zoya Akhtar
0,11819467,Roland Emmerich
0,70065096,Adam Shankman
0,70000091,Danny Leiner
0,70019506,Andy Tennant
0,70150473,Keoni Waxman
0,70131314,Christopher Nolan
0,70284281,Eugenio Derbez
0,81084305,Michael Simon
0,60021788,John A. Davis
0,70112732,Nora Ephron
0,60021790,James Mangold
0,60031236,Quentin Tarantino
0,60032563,Quentin Tarantino
0,673843,Peter Farrelly
1,673843,Bobby Farrelly
0,1180086,Gary Fleder
0,281550,Luis Valdez
0,70125232,Zack Snyder
0,81211681,Lucas Margutti
0,60000440,Paul Thomas Anderson
0,81217437,Shyam Benegal
0,60000480,Patricia Rozema
0,70021634,Robert Luketic
0,70112500,Duncan Jones
0,786137,Howard Zieff
0,60034568,Dennie Gordon
0,80197991,Justin Webster
0,70050507,Guillermo del Toro
0,70125581,Oren Peli
0,846071,Phillip Noyce
0,81085364,Tetsuo Yajima
0,81140307,Edwin
0,70128695,Paul W.S. Anderson
0,80095807,John Lyde
0,70121008,Steve Rash
0,60000870,Keenen Ivory Wayans
0,70260512,John Stockwell
0,80135276,Gregg Bishop
0,60035996,Phillip Noyce
0,60000409,Chris Koch
0,60022396,Baz Luhrmann
0,28631029,Rob Minkoff
0,60022058,Rob Minkoff
0,70077544,Tim Burton
0,60023856,Michael Pressman
0,1029730,Steve Barron
0,60029154,Jonathan Mostow
0,70103524,McG
0,70021631,Andrew Douglas
0,404067,Andrew Fleming
0,70020296,Neil Jordan
0,70021652,Jay Chandrasekhar
0,70061763,Robert Berlinger
0,70113006,David R. Ellis
0,70105370,Ricky Gervais
1,70105370,Matthew Robinson
0,60004484,Peter Jackson
0,60004483,Peter Jackson
0,5670479,Martin Campbell
0,60001808,David Zucker
0,60001807,David Zucker
0,793907,Barry Levinson
0,60001854,Spike Lee
0,20159719,Mimi Leder
0,60024914,Gore Verbinski
0,60000209,Anthony Minghella
0,60033108,Ron Underwood
0,1064058,S.S. Wilson
0,60021377,Brent Maddock
0,60033107,S.S. Wilson
0,80066084,Don Michael Paul
0,1067876,Henry Hathaway
0,70117902,Jason Reitman
0,60001396,Robert Zemeckis
0,22007250,Barry Sonnenfeld
0,60020949,Mel Stuart
0,60011597,Lawrence Kasdan
0,70100379,Peyton Reed
0,70209245,Nicole Conn
0,70045863,Julie Taymor
0,70045866,Alejandro G. Iñárritu
0,80999981,Yanyong Kuruaungkoul
0,60022056,Ridley Scott
0,80016588,Neill Blomkamp
0,70011207,Joe Roth
0,60027689,Steve Carr
0,80239710,Mark Landre Gould
0,80108616,David Mackenzie
0,70084799,Steven Spielberg
0,60010487,Steven Spielberg
0,60011649,Steven Spielberg
0,60010488,Steven Spielberg
0,60004476,Kevin Smith
0,70299748,Clint Eastwood
0,80214621,Lori Kaye
0,80245709,William H. Macy
0,70117299,Massy Tadjedin
0,16944044,Guy Ritchie
0,81045060,Lenin Bharathi
0,60031284,Mike Newell
0,70256512,Jay Chapman
0,70058019,James Foley
0,81046846,Kunihiko Yuyama
0,880640,Quentin Tarantino
0,81052279,Ranjit Jeyakodi
0,81052277,Ram
0,60026139,Antoine Fuqua
0,70101375,Mark Herman
0,408911,Alex Proyas
0,80195885,Ben A. Williams
0,70307648,Stephen Daldry
0,70174741,John Fortenberry
0,60023619,Rob Cohen
0,70023960,Lee Tamahori
0,80201623,Chandrakant Kulkarni
0,80202086,Uttung Shelar
0,80190844,Greg Kohs
0,80201626,Sumitra Bhave
1,80201626,Sunil Sukthankar
0,80195653,Lisa Arnold
0,80084756,Bedabrata Pain
0,70117122,Sumitra Bhave
1,70117122,Sunil Sukthankar
0,80197427,Reiner Holzemer
0,80192627,Kim Nguyen
0,80202713,Jose Manuel Colón
0,80084454,Nagraj Manjule
0,80196217,Bob Rose
0,80208908,Abba T. Makama
0,80167491,Joe Dietsch
1,80167491,Louie Gibson
0,80206907,Chris Sivertson
0,80202905,Amar Gupte
0,60035870,Sooraj R. Barjatya
0,80074065,Sooraj R. Barjatya
0,80201809,Sachin
0,80228146,Amardeep Singh Gill
0,70169918,Jon M. Chu
0,80201810,Chandrakant Kulkarni
0,80221637,Pratim D. Gupta
0,80197301,Ben Patterson
0,19207412,Sooraj R. Barjatya
0,80217436,David Batty
0,80201618,Sachin
0,70128225,Santosh Manjrekar
0,80020131,Steve Ball
1,80020131,Andrew Duncan
0,70286028,Dustin McKenzie
0,80020036,Victor Dal Chele
1,80020036,Alfred Gimeno
0,70301472,William Lau
0,70286029,Dustin McKenzie
1,70286029,Steve Sacks
0,80196138,Kiki Goshay
1,80196138,Jacqueline Monetta
0,80138615,Peter Pardini
0,70297799,Lars von Trier
0,80131236,Rebecca Zlotowski
0,80184547,René Pérez Joglar
0,70116578,Rajeev Patil
0,80202908,Sudesh Manjrekar
0,80184135,Kevin Phillips
0,80139199,Jee-woon Kim
0,80208830,Niyi Akinmolayan
0,80201813,Satish Manwar
0,80155790,Alison MacLean
0,1065372,David Koepp
0,80159566,Dan Bush
0,80201815,Sameer Vidwans
0,80217857,Sam Hobkinson
0,70114043,Kedar Shinde
0,80158376,Karan Bali
0,80154688,Rohit Mittal
0,70060010,Steve Hickner
1,70060010,Simon J. Smith
0,80011026,Jalil Lespert
0,80117742,Matt Kugelman
0,80147318,Hari Viswanath
0,80152741,Pratim D. Gupta
0,80097375,Pieter-Jan De Pue
0,80145085,Miriam Chandy Menacherry
0,80144141,Edward Ellis
1,80144141,Flor Salcedo
2,80144141,Aaron Woolf
0,80118002,Abhishek Chaubey
0,80036832,Jerry Rothwell
0,80092837,Charlie Haskell
1,80092837,Koichi Sakamoto
0,70242899,James Barr
0,70053412,Sorin Dan Mihalcescu
0,80131616,Harold Cronk
0,80174367,Roberta Grossman
1,80174367,Sophie Sartain
0,80217312,David Bruckner
0,80209006,Tamta Gabrichidze
0,80117531,Ari Sandel
0,80153131,Caradog W. James
0,80991400,Steven Soderbergh
0,81059388,Brad Bird
0,80231156,Tom Stern
0,80191045,Kelly Duane de la Vega
0,81029383,Julio Medem
0,80178280,Toa Fraser
0,80119555,Deane Taylor
0,80158270,Luis Javier M. Henaine
0,70302836,Mathias Malzieu
1,70302836,Stéphane Berla
0,81034763,Jenna Laurenzo
0,80151370,Scott Aukerman
1,80151370,Akiva Schaffer
0,81010962,Hark Tsui
0,80094258,Bob Nelson
0,80159028,Lance Bangs
0,80201570,Trevor Ryan
0,80225034,Alex Zamm
0,80044834,Charles Stone III
0,80216779,Michael Showalter
0,80201497,Stephen Cone
0,80134431,Julius Onah
0,80198745,Jordan Ross
0,80168052,Krishna Agazzi
1,80168052,Filippo Gastaldi
0,80167667,Alison E. Rose
0,80038446,Roland Joffé
0,80059410,Lance Bangs
0,70252885,Philipp Stölzl
0,80157760,Craig Moss
0,80065220,Wade Allain-Marcus
1,80065220,Jesse Allain-Marcus
0,80124726,Raúl Campos
1,80124726,Jan Suter
0,70301279,Malik Vitthal
0,81002591,Vonda Harrell
1,81002591,Daniel Camenisch
0,80123777,Fabio Guaglione
1,80123777,Fabio Resinaro
0,80109296,Carlos Vermut
0,81017530,Shaina Allen
0,80190130,Joey Kern
0,80226357,Hong-seon Kim
0,80061160,Lilibet Foster
0,80133550,Seth Barrish
1,80133550,Mike Birbiglia
0,80103313,J.C. Falcón
0,80092925,Cathy Garcia-Molina
0,80094723,Wenn V. Deramas
0,81010869,Mae Czarina Cruz
0,80188883,Mae Czarina Cruz
0,81045072,Sridhar Rangayan
0,81010873,Cathy Garcia-Molina
0,81010864,Wenn V. Deramas
0,81010866,Cathy Garcia-Molina
0,80175332,Cathy Garcia-Molina
0,81047510,Saw Teong Hin
1,81047510,Nik Amir Mustapha
2,81047510,M.S. Prem Nath
0,80011541,Cathy Garcia-Molina
0,80065327,Dan Villegas
0,81010872,Olivia M. Lamasan
0,70123648,Wenn V. Deramas
0,70127628,Cathy Garcia-Molina
0,80050106,Antoinette Jadaone
0,80134779,Marcus Raboy
0,80159955,Abhinay Deo
0,80013282,John Asher
0,70167133,Jesse Peretz
0,70039645,Michael Blieden
0,80214583,Sherwin Shilati
0,80213299,Mark Columbus
1,80213299,Lauren Hoekstra
2,80213299,Sarah Kruchowski
3,80213299,Ryan Moody
4,80213299,Simon Savelyev
5,80213299,Vanita Shastry
6,80213299,Shadae Lamar Smith
7,80213299,Jeremy David White
0,80214579,Dejan Zečević
0,80170119,Pascale Lamche
0,80119235,Lô Politi
0,80039717,Yuen Wo-Ping
0,80016401,Joshua Oppenheimer
0,70278931,Jeremy Saulnier
0,70305955,Charles Martin Smith
0,81051693,Pawan K Shrivastava
0,80109295,Paco Plaza
0,80071048,Tomas Portella
0,80002073,Kazuchika Kise
1,80002073,Masahiko Murata
0,80021983,Kazuchika Kise
0,80002074,Kazuchika Kise
0,80100937,Macon Blair
0,80023667,Mitch Schauer
0,80191608,Mar Targarona
0,80119233,Duncan Jones
0,80100261,Steven Gomez
0,80097376,Robert Cannan
1,80097376,Ross Adam
0,80992973,Ryan Polito
0,81026327,Aruna Raje
0,80224060,Alex Lehmann
0,81027190,Elisabeth Vogler
0,81071868,Parambrata Chatterjee
0,80013712,Brian A. Miller
0,70292939,Errol Morris
0,80057509,Adam Smith
0,70202577,Ken Burns
0,80013283,Ken Burns
0,80118004,Benjamin Ree
0,80003151,Susannah Ward
0,80003152,Sam Taplin
0,80012477,Kasia Uscinska
0,80003153,Vicky Matthews
0,70296573,Vicky Matthews
0,80236133,Woo Min-ho
0,81069254,Femi Oyeniran
1,81069254,Nicky Slimting Walker
0,80223050,Hang-Jun Jang
0,70251896,Steven Spielberg
0,80198735,Kurt Voelker
0,80134969,David Paul Meyer
0,70166234,Constance Marks
0,60031404,Paul Miller
0,81031652,Michael Del Monte
0,80108610,Andreas Johnsen
0,80217121,Nora Twomey
0,80117596,Rakeysh Omprakash Mehra
0,81060040,Chris Blake
0,81005266,Johnny Kevorkian
0,81063743,Amshan Kumar
0,80219974,David L.G. Hughes
0,80217826,Michael McKay
0,80177414,Ildiko Enyedi
0,80226233,You-Jeong Chang
0,80098490,Richard Bates Jr.
0,81024494,Steve McLean
0,70176656,Robert Rodriguez
0,80223123,Gregory Caruso
0,80214581,Benjamin Arfmann
0,80223731,Fumihiko Sori
0,80211728,Shin-yeon Won
0,80121386,Mar Targarona
0,80158772,Keith Scholey
0,80152627,Juan Pablo Buscarini
0,80149259,Keiichi Sato
1,80149259,Yasushi Kawamura
0,70307570,Chad Van De Keere
0,80081337,Chad Van De Keere
0,81057246,Suseenthiran
0,80209153,Lucky McKee
0,80222025,Cecilia Peck
0,80161850,Sanjeev Gupta
0,80107808,Paul Tanter
0,80123910,Nishikant Kamat
0,80103428,Nishikant Kamat
0,80113673,Ribhu Dasgupta
0,80013271,Kevin MacDonald
0,81004511,Matt Tyrnauer
0,80989337,Stephan Rick
0,80191555,Mariano Baez
0,80184625,Stephanie Laing
0,70100084,Gus Van Sant
0,80106438,Logan Kibens
0,70295085,Leo Riley
1,70295085,Eric Radomski
0,80159877,Vincent Perez
0,81043345,Ozan Açıktan
0,80208091,Carlos Marques-Marcet
0,81052266,Prasanth Varma
0,81067757,Gangadhar Salimath
0,81015076,Daniel J. Clark
0,80095232,Marcelo Galvão
0,81067758,Shanawaz Nellikunnil
0,70002291,Sudhir Mishra
0,81050193,Danny J. Boyle
0,81067759,Rajat Kapoor
0,80045203,Lars Kaalund
0,81043346,Bedran Güzel
0,81045069,Hari Nath
0,80216820,Josh Webber
0,81026667,Adam Collins
1,81026667,Luke Radford
0,70056686,Saket Chaudhary
0,81067761,Tanuja Chandra
0,80992672,Jackie van Beek
1,80992672,Madeleine Sami
0,81050194,Blair Hayes
0,70109378,Sachin Kamlakar Khot
0,81043343,Tolga Örnek
0,80988834,Daniel Monzón
0,80144372,Sung-soo Kim
0,80201612,Chandrakant Kanse
0,80202087,Sanjay Jadhav
0,80201816,Sudesh Manjrekar
1,80201816,Atul Kale
0,80201605,Avadhoot Gupte
0,80201609,Satish Rajwade
0,70116577,Sanjay Soorkar
0,70121660,Gajendra Ahire
0,70120167,Michael J. Bassett
0,80201622,Chandrakant Kulkarni
0,80201817,Avadhoot Gupte
0,80082749,Thomas Stuber
0,80065214,Christopher Chambers
0,80152155,Giulio Base
0,70137744,Sam Dunn
1,70137744,Scot McFadyen
0,80167461,Raúl Arévalo
0,80157565,Matías Bize
0,80007215,Alex Holmes
0,81071972,Tanuj Chopra
0,80244853,Jon M. Chu
0,80167498,Bo Burnham
0,80227304,Anand Tiwari
0,80081987,Michael Paul Stephenson
0,80134968,Colin Dench
0,80134887,Jesús Magaña Vázquez
0,80046696,Corey Grant
0,70118368,Gareth Evans
0,80168084,Shaul Schwarz
1,80168084,Christina Clusiau
0,81074663,Rayka Zehtabchi
0,81012294,Jevons Au
1,81012294,Zune Kwok
2,81012294,Chow Kwun-wai
3,81012294,Ng Ka-Leung
4,81012294,Wong Fei-Pang
0,80013293,Olivier Assayas
0,80241304,Jeremiah Zagar
0,80147513,Afonso Poyart
0,80103818,Ricky Gervais
0,80106791,Joachim Fest
1,80106791,Christian Herrendoerfer
0,80174429,Joe Berlinger
1,80174429,Bruce Sinofsky
0,81037273,Adam Davis
1,81037273,Jerry Kolber
2,81037273,Trey Nelson
3,81037273,Erich Sturm
0,60022998,Chris Weitz
1,60022998,Paul Weitz
0,60003378,Stephen Daldry
0,70132722,Brad Peyton
0,81045891,Hsu Chih-yen
1,81045891,Mag Hsu
0,81059656,Emma Hatherley
0,80080618,Meghna Gulzar
0,80994282,Eddie Martin
0,80220013,Kelly Noonan
0,80065492,Rick Morales
0,81050118,Andrew Tan
1,81050118,Stephen Murray
0,81048914,Michael D. Black
0,80220228,Michael Winnick
0,70101697,James McTeigue
0,80106984,Olivier Assayas
0,80104316,Kelly Fremon Craig
0,80208661,Kyle Rankin
0,81063480,Pramod Pawar
0,80199689,Dan Gilroy
0,81063084,Rebecca Harrison
0,81059649,Milla Harrison-Hansley
1,81059649,Alicky Sussman
0,81059812,Storm Theunissen
0,80205451,Jack C. Newell
0,70045919,Karyn Kusama
0,80141928,Fisher Stevens
0,80198055,Neil Triffett
0,80195654,Tom O'Dell
0,80170992,John Trengove
0,80163352,Ui-seok Jo
0,70251218,Michael Mayer
0,80217040,Greg MacGillivray
0,80172958,Drake Doremus
0,80171291,Amber Tamblyn
0,80234290,Jani Lachauer
1,80234290,Jakob Schuh
0,80168231,Marina Zenovich
0,80005332,Carlos Bolado
0,80060060,Gurvinder Singh
0,80091866,Rohit Shetty
0,80124947,Anjali Nayar
0,80017528,Farah Khan
0,80095530,Shlok Sharma
0,80093105,Joaquín Mazón
0,80134682,Scott Hicks
0,80154179,Adam Sjöberg
0,80127604,John Stewart Muller
0,80156767,Leandro Mark
1,80156767,Nicolás Silbert
0,80159668,Pulkit
0,60036691,Jennie Livingston
0,80161851,Oscar Micheaux
1,80161851,Spencer Williams
2,80161851,Richard E. Norman
3,80161851,Richard Maurice
0,80152745,Vlad Yudin
0,80167843,Jonás Trueba
0,70306702,Peter DeLuise
0,81004748,Robbie Countryman
0,80174959,Trey Edward Shults
0,80225595,Jason James
0,80160347,James Yukich
0,80098200,Nic Mathieu
0,80081410,Gary Howsam
1,80081410,Mike Smith
2,80081410,John Paul Tremblay
3,80081410,Robb Wells
0,70117322,Pierre Morel
0,81157385,Sujeeth
0,81033201,Agasyah Karim
1,81033201,Khalid Kashogi
0,70253594,Jonathan Sobol
0,70266069,Ifa Isfansyah
0,70035037,Nia Dinata
0,81016342,Rudy Soedjarwo
1,81016342,Riri Riza
0,70152959,Abhinay Deo
0,70144331,Kiran Rao
0,80178974,David E. Talbert
0,80157086,Umesh Mehra
0,70089214,Abbas Tyrewala
0,60020906,Ashutosh Gowariker
0,60002808,Bhagyaraj
0,70129396,Anusha Rizvi
1,70129396,Mahmood Farooqui
0,80156938,Latif Faiziyev
1,80156938,Umesh Mehra
0,70087087,Aamir Khan
0,80156405,Baltasar Kormákur
0,80103392,John Stockwell
0,80098288,Chris Kelly
0,70103762,Karey Kirkpatrick
0,80223271,Alexandre Avancini
0,81016408,Marco Risi
0,80201490,Anne Fletcher
0,81001412,Marek Losey
0,80993105,Andy Serkis
0,80195198,Mat King
0,80191044,Brian Oakes
0,80999067,Jacob Joice
0,81003741,Bert Marcus
0,70063484,Drew Heriot
0,81172740,BB Sasore
0,81172756,Pascal Amanfo
0,80223779,Noah Baumbach
0,81068687,Atsuko Ishizuka
0,81172758,Eric Aghimien
0,80213588,Robert Kenner
1,80213588,Taki Oldham
0,70120340,Bruce Robinson
0,80126997,Omoni Oboli
0,81172868,Omoni Oboli
0,81002594,Saratswadee Wongsomphet
0,80185876,Joel Crawford
0,80117746,Alex Lehmann
0,80142615,Roman Gackowski
0,80115673,Benjamin Dickinson
0,80105691,Mads Matthiesen
0,81029841,John Schultz
0,80244190,Simon Baker
0,80211229,Fernando Moro
0,80187435,Jay Chapman
0,80104103,Kasra Farahani
0,80004478,Jay Karas
0,81188871,Ladislas Chollat
0,80211590,Michael Mason
0,80187306,Chris Howe
0,80988989,Ofir Raul Graizer
0,80117080,Sacha Wolff
0,80042368,Sofia Coppola
0,60034116,Nagesh Kukunoor
0,70211474,Prakash Jha
0,81177444,Ravi Babu
0,81213876,Sandeep Chatterjee
0,70056728,Shivam Nair
0,81161834,Soumitra Ranade
0,247747,Manmohan Desai
0,70064205,Manish Jha
0,80083672,Raja Menon
0,60003405,Hrishikesh Mukherjee
0,70053010,Sagar Sarhadi
0,81038225,Jon Rosenbaum
0,70062701,Priyadarshan
0,81213889,Ram Gopal Varma
0,70005055,Raj Kapoor
0,60029461,David Carson
0,81213893,David Dhawan
0,372195,Tom Holland
0,20255593,Hrishikesh Mukherjee
0,70059328,Tanveer Khan
0,81213888,Indra Kumar
0,60024927,Lee Tamahori
0,20255837,Chandra Barot
0,70006866,Ajay Phansekar
0,20077944,Rajkumar Santoshi
0,20705133,Partho Ghosh
0,21028086,Hrishikesh Mukherjee
0,22040803,Martin Campbell
0,70054380,Rohit Shetty
0,60020236,David Mirkin
0,20765027,Prakash Mehra
0,81109078,Bruce Leddy
0,81213885,Shirish Kunder
0,70129075,Madhur Bhandarkar
0,60001407,Radhu Karmakar
0,70295531,Ahishor Solomon
0,17457622,David Dhawan
0,20712279,Tinnu Anand
0,70051840,Sai Paranjape
0,81213895,Hrishikesh Mukherjee
0,24073896,Gulzar
0,81221913,Remy Kohli
0,70040912,David Dhawan
0,81213979,Shekhar Kapur
0,70018445,David Dhawan
0,81213897,Prakash Mehra
0,81213877,Karan Lalit Butani
0,81213882,Abhishek Saxena
0,81213896,Basu Chatterjee
0,60003097,Raj Kapoor
0,81213887,Sanjay Dayma
0,896678,John Milius
0,81217436,Amit Rai
0,81221914,Raman Kumar
0,70072558,Balu Mahendra
0,60002818,Raj Kapoor
0,20257617,Raj N. Sippy
0,70059284,Ram Gopal Varma
0,60001404,Basu Chatterjee
0,81213879,Tariq Khan
0,81213898,Shakti Samanta
0,28371873,Michael Apted
